threshold,accuracy,precision,recall,f1,macro_precision,macro_recall,macro_f1,recall_123,recall_45,auc_pr,auc_roc,method
0.795,0.5838809784592918,0.8852179836512262,0.38102917460782876,0.5327457210208055,0.679392034219628,0.6497648896013751,0.5788368670920564,0.9185006045949214,0.38102917460782876,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.796,0.5826031398320555,0.8849315068493151,0.3788300835654596,0.5305410122164049,0.6788395712444684,0.6487862630644711,0.5774059099369757,0.9187424425634825,0.3788300835654596,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.797,0.5816903979554582,0.8848005502063274,0.3772174168010556,0.5289341145030322,0.6784837741091279,0.6481008486665496,0.576377095829863,0.9189842805320435,0.3772174168010556,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.798,0.581416575392479,0.8862772208779813,0.3758979621756341,0.5278978793493926,0.6791549815167532,0.648166635259522,0.5759673033408711,0.9204353083434099,0.3758979621756341,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.799,0.5813253012048193,0.8867728531855956,0.37545814396716026,0.5275517561025852,0.6793804771629515,0.6481885641238462,0.5758302909005919,0.9209189842805321,0.37545814396716026,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8,0.5808689302665206,0.8876521739130435,0.3741386893417388,0.5264026402640264,0.6796879852364376,0.6480125127482576,0.5752510909244166,0.9218863361547763,0.3741386893417388,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.801,0.5800474625775831,0.8881118881118881,0.3723794165078434,0.5247391798367937,0.6796661219215567,0.6474956332841515,0.5742819437733555,0.9226118500604595,0.3723794165078434,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.802,0.5795910916392845,0.8881878724150017,0.37149978009089574,0.5238784370477568,0.679562281264887,0.6471767340599581,0.5737548746768446,0.9228536880290206,0.37149978009089574,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.803,0.5791347207009858,0.8879915730337079,0.37076674974343937,0.5231151101458269,0.6793189241586892,0.6468102188862299,0.5732458667612251,0.9228536880290206,0.37076674974343937,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.804,0.5782219788243884,0.88787023977433,0.36915408297903535,0.5214870042456249,0.6789720656999729,0.6461248044883084,0.5722082104051462,0.9230955259975816,0.36915408297903535,0.8325673025824922,0.7477942877524368,mild binary MLP P45
